timestamp,stress,body_battery,respiration_rate,heart_rate,activity_type,intensity,cycles,active_time,active_calories
2026-06-04 17:47:00,45,41.0,14.0,72.0,,,,,
2026-06-04 17:48:00,47,41.0,11.83,87.0,,,,,
2026-06-04 17:49:00,,,,,walking,3.0,1410.5,1631.0,89.0
2026-06-04 17:50:00,41,40.0,9.27,85.0,,,,,
2026-06-04 17:51:00,68,40.0,,83.0,,,,,
2026-06-04 17:52:00,25,40.0,14.0,87.0,,,,,
2026-06-04 17:53:00,36,40.0,12.7,90.0,,,,,
2026-06-04 17:54:00,39,40.0,12.0,79.0,,,,,
2026-06-04 17:55:00,51,40.0,11.66,59.0,,,,,
2026-06-04 17:56:00,51,40.0,14.16,65.0,,,,,
2026-06-04 17:57:00,32,40.0,11.91,72.0,,,,,
2026-06-04 17:58:00,38,40.0,11.75,70.0,,,,,
2026-06-04 17:59:00,39,39.0,14.83,,,,,,
2026-06-04 18:00:00,35,39.0,11.66,69.0,,,,,
2026-06-04 18:01:00,28,39.0,12.0,71.0,,,,,
2026-06-04 18:02:00,29,39.0,16.0,69.0,,,,,
2026-06-04 18:03:00,35,39.0,13.63,67.0,,,,,
2026-06-04 18:04:00,39,39.0,14.91,68.0,,,,,
2026-06-04 18:05:00,53,39.0,11.83,,,,,,
2026-06-04 18:06:00,49,39.0,16.83,71.0,,,,,
2026-06-04 18:07:00,57,39.0,16.8,,,,,,
2026-06-04 18:08:00,27,39.0,12.66,64.0,,,,,
2026-06-04 18:09:00,39,39.0,11.41,,,,,,
2026-06-04 18:10:00,33,39.0,10.16,68.0,,,,,
2026-06-04 18:11:00,36,39.0,10.83,62.0,,,,,
2026-06-04 18:12:00,31,39.0,12.5,,,,,,
2026-06-04 18:13:00,33,39.0,15.66,,,,,,
2026-06-04 18:14:00,40,39.0,19.16,,,,,,
2026-06-04 18:15:00,47,39.0,14.33,,,,,,
2026-06-04 18:16:00,53,39.0,10.0,,,,,,
2026-06-04 18:17:00,33,39.0,8.66,,,,,,
2026-06-04 18:18:00,37,39.0,12.91,,,,,,
2026-06-04 18:19:00,22,39.0,15.41,,,,,,
2026-06-04 18:20:00,27,38.0,13.5,,,,,,
2026-06-04 18:21:00,24,38.0,19.08,,,,,,
2026-06-04 18:22:00,31,38.0,18.83,,,,,,
2026-06-04 18:23:00,41,38.0,19.63,,,,,,
2026-06-04 18:24:00,51,38.0,16.5,,,,,,
2026-06-04 18:25:00,39,38.0,16.41,,,,,,
2026-06-04 18:26:00,25,38.0,15.66,,,,,,
2026-06-04 18:27:00,29,38.0,14.33,,,,,,
2026-06-04 18:28:00,25,38.0,11.33,,,,,,
2026-06-04 18:29:00,35,38.0,13.75,,,,,,
2026-06-04 18:30:00,33,38.0,12.91,,,,,,
2026-06-04 18:31:00,30,38.0,14.75,,,,,,
2026-06-04 18:32:00,33,38.0,14.83,,,,,,
2026-06-04 18:33:00,33,38.0,14.0,,,,,,
2026-06-04 18:34:00,34,38.0,13.0,,,,,,
2026-06-04 18:35:00,32,38.0,12.91,,,,,,
2026-06-04 18:36:00,24,38.0,13.72,,,,,,
2026-06-04 18:37:00,20,38.0,12.0,,,,,,
2026-06-04 18:38:00,22,38.0,13.25,,,,,,
2026-06-04 18:39:00,36,38.0,12.83,,,,,,
2026-06-04 18:40:00,23,38.0,12.33,,,,,,
2026-06-04 18:41:00,20,38.0,15.5,,,,,,
2026-06-04 18:42:00,29,38.0,13.5,,,,,,
2026-06-04 18:43:00,30,38.0,15.33,,,,,,
2026-06-04 18:44:00,,38.0,15.91,,,,,,
2026-06-04 18:45:00,20,38.0,11.25,,,,,,
2026-06-04 18:46:00,,38.0,8.33,,,,,,
2026-06-04 18:47:00,25,38.0,9.0,,,,,,
2026-06-04 18:48:00,30,38.0,10.91,,,,,,
2026-06-04 18:49:00,23,38.0,11.27,,,,,,
2026-06-04 18:50:00,28,38.0,12.66,,,,,,
2026-06-04 18:51:00,23,37.0,14.0,,,,,,
2026-06-04 18:52:00,18,37.0,11.83,,,,,,
2026-06-04 18:53:00,28,37.0,12.66,,,,,,
2026-06-04 18:54:00,20,37.0,12.33,,,,,,
2026-06-04 18:55:00,22,37.0,10.08,,,,,,
2026-06-04 18:56:00,24,37.0,10.5,,,,,,
2026-06-04 18:57:00,29,37.0,15.41,,,,,,
2026-06-04 18:58:00,22,37.0,14.36,,,,,,
2026-06-04 18:59:00,25,37.0,10.27,,,,,,
2026-06-04 19:00:00,30,37.0,14.91,,,,,,
2026-06-04 19:01:00,23,37.0,12.91,,,,,,
2026-06-04 19:02:00,20,37.0,11.41,,,,,,
2026-06-04 19:03:00,20,37.0,14.18,,,,,,
2026-06-04 19:04:00,25,37.0,20.36,,,,,,
2026-06-04 19:05:00,20,37.0,16.0,,,,,,
2026-06-04 19:06:00,25,37.0,,,,,,,
2026-06-04 19:07:00,30,37.0,12.22,,,,,,
2026-06-04 19:08:00,-2,37.0,,,,,,,
2026-06-04 19:09:00,,37.0,15.77,,,,,,
2026-06-04 19:10:00,,37.0,16.0,,,,,,
2026-06-04 19:11:00,16,37.0,12.66,,,,,,
2026-06-04 19:12:00,-2,37.0,,,,,,,
2026-06-04 19:13:00,-2,37.0,,,,,,,
2026-06-04 19:14:00,-2,37.0,,,,,,,
2026-06-04 19:15:00,,37.0,11.36,,,,,,
2026-06-04 19:16:00,26,37.0,13.16,,,,,,
2026-06-04 19:17:00,25,37.0,12.72,,,,,,
2026-06-04 19:18:00,19,37.0,13.0,,,,,,
2026-06-04 19:19:00,-2,37.0,,,,,,,
2026-06-04 19:20:00,-2,37.0,,,,,,,
2026-06-04 19:21:00,,37.0,15.33,,,,,,
2026-06-04 19:22:00,,37.0,16.41,,,,,,
2026-06-04 19:23:00,25,37.0,,,,,,,
2026-06-04 19:24:00,-2,36.0,,,,,,,
2026-06-04 19:25:00,-2,36.0,,,,,,,
2026-06-04 19:26:00,,36.0,14.16,,,,,,
2026-06-04 19:27:00,25,36.0,15.25,,,,,,
2026-06-04 19:28:00,21,36.0,11.63,,,,,,
2026-06-04 19:29:00,25,36.0,9.0,,,,,,
2026-06-04 19:30:00,26,36.0,11.58,,,,,,
2026-06-04 19:31:00,24,36.0,11.91,,,,,,
2026-06-04 19:32:00,26,36.0,14.27,,,,,,
2026-06-04 19:33:00,-2,36.0,,,,,,,
2026-06-04 19:34:00,-2,36.0,,,,,,,
2026-06-04 19:35:00,-2,36.0,,,,,,,
2026-06-04 19:36:00,-2,36.0,,,,,,,
2026-06-04 19:37:00,-2,36.0,,,,,,,
2026-06-04 19:38:00,-2,36.0,,,,,,,
2026-06-04 19:39:00,,36.0,15.77,,,,,,
2026-06-04 19:40:00,-2,36.0,,,,,,,
2026-06-04 19:41:00,68,36.0,,,,,,,
2026-06-04 19:42:00,,,,,,,,,
2026-06-04 19:43:00,,36.0,17.8,,,,,,
2026-06-04 19:44:00,,36.0,14.33,,,,,,
2026-06-04 19:45:00,,36.0,13.25,,,,,,
2026-06-04 19:46:00,,35.0,13.0,,,,,,
2026-06-04 19:47:00,51,35.0,11.41,,,,,,
2026-06-04 19:48:00,66,35.0,8.16,,,,,,
2026-06-04 19:49:00,63,35.0,13.5,,,,,,
2026-06-04 19:50:00,-2,35.0,,,,,,,
2026-06-04 19:51:00,,35.0,12.75,,,,,,
2026-06-04 19:52:00,71,35.0,13.08,,,,,,
2026-06-04 19:53:00,53,35.0,15.0,,,,,,
2026-06-04 19:54:00,68,35.0,11.83,,,,,,
2026-06-04 19:55:00,77,35.0,11.25,,,,,,
2026-06-04 19:56:00,87,35.0,,,,,,,
2026-06-04 19:57:00,86,35.0,15.09,,,,,,
2026-06-04 19:58:00,82,34.0,,,,,,,
2026-06-04 19:59:00,-2,34.0,,,,,,,
2026-06-04 20:00:00,-2,34.0,,,,,,,
2026-06-04 20:01:00,-2,34.0,,,,,,,
2026-06-04 20:02:00,,,,,,,,,
2026-06-04 20:03:00,-2,34.0,,,,,,,
2026-06-04 20:04:00,,34.0,,,,,,,
2026-06-04 20:05:00,-2,34.0,,,,,,,
2026-06-04 20:06:00,-2,34.0,,,,,,,
2026-06-04 20:07:00,-2,34.0,,,,,,,
2026-06-04 20:08:00,39,34.0,9.54,,,,,,
2026-06-04 20:09:00,24,33.0,12.77,,,,,,
2026-06-04 20:10:00,-2,33.0,,,,,,,
2026-06-04 20:11:00,,33.0,14.7,,,,,,
2026-06-04 20:12:00,,33.0,13.0,,,,,,
2026-06-04 20:13:00,-2,33.0,,,,,,,
2026-06-04 20:14:00,47,33.0,,,,,,,
2026-06-04 20:15:00,-2,33.0,,,,,,,
2026-06-04 20:16:00,,33.0,11.63,,,,,,
2026-06-04 20:17:00,51,33.0,11.54,,,,,,
2026-06-04 20:18:00,36,33.0,11.88,,,,,,
2026-06-04 20:19:00,-2,33.0,,,,,,,
2026-06-04 20:20:00,-2,33.0,,,,,,,
2026-06-04 20:21:00,81,33.0,11.66,,,,,,
2026-06-04 20:22:00,-2,33.0,,,,,,,
2026-06-04 20:23:00,81,33.0,12.5,,,,,,
2026-06-04 20:24:00,42,33.0,13.66,,,,,,
2026-06-04 20:25:00,42,33.0,,,,,,,
2026-06-04 20:26:00,-2,33.0,,,,,,,
2026-06-04 20:27:00,45,32.0,14.41,,,,,,
2026-06-04 20:28:00,37,32.0,10.91,,,,,,
2026-06-04 20:29:00,63,32.0,14.22,,,,,,
2026-06-04 20:30:00,,,13.25,,,,,,
2026-06-04 20:31:00,43,32.0,15.41,,,,,,
2026-06-04 20:32:00,81,32.0,14.83,,,,,,
2026-06-04 20:33:00,,,,,,,,,
2026-06-04 20:34:00,-2,32.0,,,,,,,
2026-06-04 20:35:00,95,32.0,,,,,,,
2026-06-04 20:36:00,-2,31.0,,,,,,,
2026-06-04 20:37:00,,31.0,16.4,,,,,,
2026-06-04 20:38:00,78,31.0,20.08,,,,,,
2026-06-04 20:39:00,,,18.58,,,,,,
2026-06-04 20:40:00,47,31.0,17.58,,,,,,
2026-06-04 20:41:00,-2,31.0,,,,,,,
2026-06-04 20:42:00,67,31.0,17.58,,,,,,
2026-06-04 20:43:00,,31.0,20.77,,,,,,
2026-06-04 20:44:00,-2,31.0,,,,,,,
2026-06-04 20:45:00,,31.0,,,,,,,
2026-06-04 20:46:00,,31.0,14.5,,,,,,
2026-06-04 20:47:00,31,31.0,12.91,,,,,,
2026-06-04 20:48:00,27,31.0,9.41,,,,,,
2026-06-04 20:49:00,28,31.0,9.77,,,,,,
2026-06-04 20:50:00,,31.0,11.36,,,,,,
2026-06-04 20:51:00,36,31.0,,,,,,,
2026-06-04 20:52:00,30,31.0,12.5,,,,,,
2026-06-04 20:53:00,24,31.0,12.1,,,,,,
2026-06-04 20:54:00,,,14.75,,,,,,
2026-06-04 20:55:00,17,31.0,14.91,,,,,,
2026-06-04 20:56:00,19,31.0,14.5,,,,,,
2026-06-04 20:57:00,22,31.0,10.16,,,,,,
2026-06-04 20:58:00,25,31.0,12.0,,,,,,
2026-06-04 20:59:00,39,31.0,11.33,,,,,,
2026-06-04 21:00:00,,31.0,11.72,,,,,,
2026-06-04 21:01:00,53,31.0,10.91,,,,,,
2026-06-04 21:02:00,69,31.0,11.5,,,,,,
2026-06-04 21:03:00,46,31.0,13.0,,,,,,
2026-06-04 21:04:00,-2,31.0,,,,,,,
2026-06-04 21:05:00,-2,31.0,,,,,,,
2026-06-04 21:06:00,-2,31.0,,,,,,,
2026-06-04 21:07:00,-2,31.0,,,,,,,
2026-06-04 21:08:00,-2,30.0,,,,,,,
2026-06-04 21:09:00,,30.0,9.9,,,,,,
2026-06-04 21:10:00,,30.0,12.91,,,,,,
2026-06-04 21:11:00,67,30.0,14.83,,,,,,
2026-06-04 21:12:00,55,30.0,13.5,,,,,,
2026-06-04 21:13:00,-2,30.0,,,,,,,
2026-06-04 21:14:00,-2,30.0,,,,,,,
2026-06-04 21:15:00,-2,30.0,,,,,,,
2026-06-04 21:16:00,-2,30.0,,,,,,,
2026-06-04 21:17:00,-2,30.0,,,,,,,
2026-06-04 21:18:00,76,30.0,,,,,,,
2026-06-04 21:19:00,-2,30.0,,,,,,,
2026-06-04 21:20:00,-2,29.0,,,,,,,
2026-06-04 21:21:00,-2,29.0,,,,,,,
2026-06-04 21:22:00,-2,29.0,,,,,,,
2026-06-04 21:23:00,-2,29.0,,,,,,,
2026-06-04 21:24:00,-2,29.0,,,,,,,
2026-06-04 21:25:00,-2,29.0,,,,,,,
2026-06-04 21:26:00,-2,29.0,,,,,,,
2026-06-04 21:27:00,-2,29.0,,,,,,,
2026-06-04 21:28:00,-2,29.0,,,,,,,
2026-06-04 21:29:00,-2,29.0,,,,,,,
2026-06-04 21:30:00,-2,29.0,,,,,,,
2026-06-04 21:31:00,-2,29.0,,,,,,,
2026-06-04 21:32:00,-2,29.0,,,,,,,
2026-06-04 21:33:00,-2,29.0,,,,,,,
2026-06-04 21:34:00,-2,29.0,,,,,,,
2026-06-04 21:35:00,-2,29.0,,,,,,,
2026-06-04 21:36:00,-2,29.0,,,,,,,
2026-06-04 21:37:00,-2,29.0,,,,,,,
2026-06-04 21:38:00,-2,29.0,,,,,,,
2026-06-04 21:39:00,-2,29.0,,,,,,,
2026-06-04 21:40:00,-2,29.0,,,,,,,
2026-06-04 21:41:00,-2,29.0,,,,,,,
2026-06-04 21:42:00,-2,29.0,,,,,,,
2026-06-04 21:43:00,-2,29.0,,,,,,,
2026-06-04 21:44:00,-2,29.0,,,,,,,
2026-06-04 21:45:00,-2,28.0,,,,,,,
2026-06-04 21:46:00,-2,28.0,,,,,,,
2026-06-04 21:47:00,-2,28.0,,,,,,,
2026-06-04 21:48:00,-2,28.0,,,,,,,
2026-06-04 21:49:00,-2,28.0,,,,,,,
2026-06-04 21:50:00,-2,28.0,,,,,,,
2026-06-04 21:51:00,,,,,,,,,
2026-06-04 21:52:00,-2,28.0,,,,,,,
2026-06-04 21:53:00,-2,28.0,,,,,,,
2026-06-04 21:54:00,,,,,,,,,
2026-06-04 21:55:00,91,28.0,13.0,,,,,,
2026-06-04 21:56:00,87,28.0,13.0,,,,,,
2026-06-04 21:57:00,78,28.0,14.5,,,,,,
2026-06-04 21:58:00,76,27.0,12.08,,,,,,
2026-06-04 21:59:00,78,27.0,11.0,,,,,,
2026-06-04 22:00:00,61,27.0,14.5,,,,,,
2026-06-04 22:01:00,30,27.0,11.25,,,,,,
2026-06-04 22:02:00,39,27.0,11.33,,,,,,
2026-06-04 22:03:00,41,27.0,12.08,,,,,,
2026-06-04 22:04:00,30,27.0,10.5,,,,,,
2026-06-04 22:05:00,32,27.0,13.16,,,,,,
2026-06-04 22:06:00,48,27.0,12.91,,,,,,
2026-06-04 22:07:00,57,27.0,9.33,,,,,,
2026-06-04 22:08:00,48,27.0,13.83,,,,,,
2026-06-04 22:09:00,43,27.0,19.75,,,,,,
2026-06-04 22:10:00,41,26.0,18.66,,,,,,
2026-06-04 22:11:00,41,26.0,,,,,,,
2026-06-04 22:12:00,76,26.0,17.1,,,,,,
2026-06-04 22:13:00,,26.0,15.09,,,,,,
2026-06-04 22:14:00,,26.0,18.63,,,,,,
2026-06-04 22:15:00,41,26.0,10.18,,,,,,
2026-06-04 22:16:00,,26.0,13.4,,,,,,
2026-06-04 22:17:00,,26.0,17.75,,,,,,
2026-06-04 22:18:00,,26.0,16.88,,,,,,
2026-06-04 22:19:00,40,26.0,11.66,,,,,,
2026-06-04 22:20:00,,26.0,14.1,,,,,,
2026-06-04 22:21:00,-2,26.0,,,,,,,
2026-06-04 22:22:00,,26.0,10.5,,,,,,
2026-06-04 22:23:00,-2,26.0,,,,,,,
2026-06-04 22:24:00,-2,26.0,,,,,,,
2026-06-04 22:25:00,-2,26.0,,,,,,,
2026-06-04 22:26:00,-2,26.0,,,,,,,
2026-06-04 22:27:00,-2,26.0,,,,,,,
2026-06-04 22:28:00,,26.0,,,,,,,
2026-06-04 22:29:00,,26.0,12.66,,,,,,
2026-06-04 22:30:00,,26.0,13.2,,,,,,
2026-06-04 22:31:00,,26.0,,,,,,,
2026-06-04 22:32:00,,26.0,,,,,,,
2026-06-04 22:33:00,,,,,,,,,
2026-06-04 22:34:00,,26.0,11.25,,,,,,
2026-06-04 22:35:00,-2,26.0,,,,,,,
2026-06-04 22:36:00,-2,25.0,,,,,,,
2026-06-04 22:37:00,-2,25.0,,,,,,,
2026-06-04 22:38:00,-2,25.0,,,,,,,
2026-06-04 22:39:00,-2,25.0,,,,,,,
2026-06-04 22:40:00,-2,25.0,,,,,,,
2026-06-04 22:41:00,-2,25.0,,,,,,,
2026-06-04 22:42:00,-2,25.0,,,,,,,
2026-06-04 22:43:00,-2,25.0,,,,,,,
2026-06-04 22:44:00,-2,25.0,,,,,,,
2026-06-04 22:45:00,,,,,,,,,
2026-06-04 22:46:00,-2,25.0,,,,,,,
2026-06-04 22:47:00,-2,25.0,,,,,,,
2026-06-04 22:48:00,96,25.0,,,,,,,
2026-06-04 22:49:00,-2,25.0,,,,,,,
2026-06-04 22:50:00,-2,24.0,,,,,,,
2026-06-04 22:51:00,-2,24.0,,,,,,,
2026-06-04 22:52:00,-2,24.0,,,,,,,
2026-06-04 22:53:00,,24.0,12.54,,,,,,
2026-06-04 22:54:00,-2,24.0,,,,,,,
2026-06-04 22:55:00,-2,24.0,,,,,,,
2026-06-04 22:56:00,-2,24.0,,,,,,,
2026-06-04 22:57:00,78,24.0,16.66,,,,,,
2026-06-04 22:58:00,-2,24.0,,,,,,,
2026-06-04 22:59:00,-2,24.0,,,,,,,
2026-06-04 23:00:00,55,24.0,16.25,,,,,,
2026-06-04 23:01:00,44,24.0,17.91,,,,,,
2026-06-04 23:02:00,50,24.0,18.8,,,,,,
2026-06-04 23:03:00,57,24.0,17.33,,,,,,
2026-06-04 23:04:00,40,24.0,16.83,,,,,,
2026-06-04 23:05:00,40,23.0,18.16,,,,,,
2026-06-04 23:06:00,57,23.0,19.08,,,,,,
2026-06-04 23:07:00,68,23.0,19.8,,,,,,
2026-06-04 23:08:00,48,23.0,16.81,,,,,,
2026-06-04 23:09:00,45,23.0,16.16,,,,,,
2026-06-04 23:10:00,39,23.0,16.33,,,,,,
2026-06-04 23:11:00,45,23.0,17.5,,,,,,
2026-06-04 23:12:00,33,23.0,16.5,,,,,,
2026-06-04 23:13:00,30,23.0,16.75,,,,,,
2026-06-04 23:14:00,33,23.0,15.91,,,,,,
2026-06-04 23:15:00,,,16.58,,,,,,
2026-06-04 23:16:00,29,23.0,16.16,,,,,,
2026-06-04 23:17:00,29,23.0,16.7,,,,,,
2026-06-04 23:18:00,28,23.0,15.0,,,,,,
2026-06-04 23:19:00,30,23.0,16.08,,,,,,
2026-06-04 23:20:00,27,23.0,16.33,,,,,,
2026-06-04 23:21:00,27,23.0,15.83,,,,,,
2026-06-04 23:22:00,23,23.0,14.75,,,,,,
2026-06-04 23:23:00,22,23.0,15.66,,,,,,
2026-06-04 23:24:00,25,23.0,14.91,,,,,,
2026-06-04 23:25:00,20,23.0,13.66,,,,,,
2026-06-04 23:26:00,19,23.0,13.91,,,,,,
2026-06-04 23:27:00,22,23.0,16.08,,,,,,
2026-06-04 23:28:00,18,23.0,15.08,,,,,,
2026-06-04 23:29:00,18,23.0,13.5,,,,,,
2026-06-04 23:30:00,18,23.0,15.08,,,,,,
2026-06-04 23:31:00,16,23.0,15.0,,,,,,
2026-06-04 23:32:00,16,23.0,15.0,,,,,,
2026-06-04 23:33:00,16,23.0,14.66,,,,,,
2026-06-04 23:34:00,17,23.0,14.41,,,,,,
2026-06-04 23:35:00,,,16.0,,,,,,
2026-06-04 23:36:00,16,23.0,15.41,,,,,,
2026-06-04 23:37:00,15,23.0,15.75,,,,,,
2026-06-04 23:38:00,14,23.0,15.25,,,,,,
2026-06-04 23:39:00,11,25.0,15.08,,,,,,
2026-06-04 23:40:00,,,15.5,,,,,,
2026-06-04 23:41:00,13,25.0,15.41,,,,,,
2026-06-04 23:42:00,17,25.0,16.08,,,,,,
2026-06-04 23:43:00,18,25.0,16.0,,,,,,
2026-06-04 23:44:00,16,25.0,15.66,,,,,,
2026-06-04 23:45:00,14,25.0,14.75,,,,,,
2026-06-04 23:46:00,15,25.0,16.16,,,,,,
2026-06-04 23:47:00,17,25.0,16.0,,,,,,
2026-06-04 23:48:00,16,25.0,15.0,,,,,,
2026-06-04 23:49:00,16,25.0,17.66,,,,,,
2026-06-04 23:50:00,16,25.0,13.33,,,,,,
2026-06-04 23:51:00,16,25.0,13.5,,,,,,
2026-06-04 23:52:00,,25.0,13.66,,,,,,
2026-06-04 23:53:00,13,26.0,12.66,,,,,,
2026-06-04 23:54:00,15,26.0,16.66,,,,,,
2026-06-04 23:55:00,15,26.0,15.41,,,,,,
2026-06-04 23:56:00,15,26.0,15.33,,,,,,
2026-06-04 23:57:00,14,26.0,15.08,,,,,,
2026-06-04 23:58:00,14,26.0,14.58,,,,,,
2026-06-04 23:59:00,16,26.0,14.41,,,,,,
