timestamp,stress,body_battery,respiration_rate,heart_rate,sleep_score,is_cognitive,activity_type_generic,activity_type_running,activity_type_sedentary,activity_type_unknown,activity_type_walking,sleep_level_deep,sleep_level_light,sleep_level_rem
2026-06-03 00:00:00,12.0,32.0,13.58,64.0,73.0,0,False,False,False,True,False,False,False,False
2026-06-03 00:01:00,12.0,32.0,13.58,64.0,73.0,0,False,False,False,True,False,False,False,False
2026-06-03 00:02:00,20.0,32.0,15.36,64.0,73.0,0,False,False,False,True,False,False,False,False
2026-06-03 00:03:00,21.0,32.0,14.91,74.0,73.0,0,True,False,False,False,False,False,False,False
2026-06-03 00:04:00,22.0,32.0,16.58,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:05:00,39.0,32.0,15.915,69.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:06:00,27.5,32.0,15.25,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:07:00,16.0,32.0,13.75,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:08:00,18.0,32.0,15.08,62.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:09:00,19.0,32.0,14.75,61.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:10:00,15.0,32.0,15.16,60.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:11:00,15.0,33.0,13.5,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:12:00,19.0,33.0,12.91,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:13:00,14.0,33.0,13.66,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:14:00,13.0,33.0,12.83,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:15:00,13.0,33.0,13.41,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:16:00,17.0,33.0,15.0,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:17:00,17.0,33.0,13.33,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:18:00,16.0,33.0,14.91,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:19:00,13.0,34.0,13.16,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:20:00,17.0,34.0,14.75,58.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:21:00,23.0,34.0,13.33,57.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:22:00,7.0,34.0,13.16,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:23:00,8.0,34.0,13.5,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:24:00,10.0,34.0,15.08,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:25:00,8.0,35.0,14.16,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:26:00,8.0,35.0,15.0,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:27:00,10.0,35.0,13.91,57.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:28:00,12.0,35.0,13.0,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:29:00,15.0,35.0,15.25,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:30:00,12.5,35.5,12.75,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:31:00,10.0,36.0,15.41,56.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:32:00,10.0,36.0,15.08,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:33:00,9.0,36.0,14.58,56.166666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:34:00,8.0,36.0,15.63,56.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:35:00,10.0,36.0,14.83,56.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:36:00,11.0,37.0,14.41,56.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:37:00,10.0,37.0,15.5,56.833333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:38:00,9.0,37.0,15.33,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:39:00,11.0,37.0,15.91,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:40:00,11.0,37.0,16.0,56.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:41:00,10.0,38.0,16.0,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:42:00,11.0,38.0,16.0,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:43:00,10.0,38.0,15.25,57.0,73.0,0,True,False,False,False,False,False,False,False
2026-06-03 00:44:00,13.0,38.0,15.91,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:45:00,21.0,38.0,13.45,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:46:00,21.0,38.0,15.91,68.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:47:00,17.0,38.0,13.75,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:48:00,14.0,38.0,15.58,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:49:00,17.0,38.5,16.58,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:50:00,20.0,39.0,16.91,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:51:00,20.0,39.0,17.16,59.0,73.0,0,True,False,False,False,False,False,False,False
2026-06-03 00:52:00,20.0,39.0,17.41,66.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:53:00,23.0,39.0,17.77,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:54:00,22.5,39.0,15.08,67.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:55:00,22.0,39.0,16.83,65.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:56:00,8.0,39.0,15.83,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:57:00,19.0,39.0,15.08,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:58:00,14.0,39.0,13.83,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 00:59:00,10.0,40.0,11.41,53.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:00:00,9.0,41.0,13.75,54.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:01:00,13.0,41.0,14.5,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:02:00,14.0,41.0,17.25,62.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:03:00,13.0,41.0,16.16,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:04:00,28.0,41.0,16.2,67.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:05:00,18.0,41.0,15.66,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:06:00,25.0,41.0,15.0,60.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:07:00,24.2,41.0,13.83,60.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:08:00,23.4,41.0,12.5,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:09:00,22.6,41.0,12.33,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:10:00,21.8,41.0,13.91,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:11:00,21.0,41.0,16.0,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:12:00,21.0,41.0,16.83,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:13:00,21.0,41.0,17.75,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:14:00,21.0,41.0,17.33,59.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:15:00,21.0,41.0,17.16,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:16:00,21.0,41.0,16.58,63.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:17:00,21.0,41.0,17.0,62.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:18:00,21.0,41.0,16.66,62.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:19:00,21.0,41.0,16.91,62.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:20:00,21.0,41.0,17.5,63.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:21:00,21.0,42.0,17.33,62.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:22:00,21.0,42.0,17.41,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:23:00,21.0,42.0,17.16,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:24:00,21.0,42.0,16.83,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:25:00,20.5,42.0,17.16,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:26:00,20.0,42.0,16.41,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:27:00,19.5,42.0,17.5,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:28:00,19.0,42.0,17.75,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:29:00,18.6,42.0,18.25,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:30:00,18.2,42.0,17.25,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:31:00,17.8,42.0,17.91,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:32:00,17.4,42.0,18.83,62.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:33:00,17.0,42.0,17.08,63.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:34:00,17.0,42.0,16.25,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:35:00,17.0,42.0,14.83,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:36:00,19.2,42.0,14.5,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:37:00,21.4,42.0,17.16,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:38:00,23.6,42.0,17.91,59.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:39:00,25.8,42.0,15.91,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:40:00,28.0,42.0,17.0,69.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:41:00,11.0,42.0,15.75,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:42:00,17.0,42.0,15.66,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:43:00,17.0,42.0,15.08,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:44:00,17.0,42.0,13.83,60.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:45:00,10.0,42.0,16.41,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:46:00,9.0,42.0,16.5,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:47:00,9.0,43.0,16.83,56.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:48:00,9.0,43.0,17.0,56.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:49:00,14.0,43.0,17.0,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:50:00,11.0,44.0,17.0,56.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 01:51:00,12.0,44.0,17.5,56.333333333333336,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 01:52:00,12.0,44.0,17.25,56.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 01:53:00,14.0,44.0,17.91,57.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 01:54:00,11.0,44.0,17.0,56.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 01:55:00,12.5,44.0,17.0,57.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 01:56:00,14.0,44.0,16.16,58.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 01:57:00,11.0,44.0,17.91,56.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 01:58:00,9.0,44.0,17.58,57.666666666666664,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 01:59:00,13.0,44.0,15.9,59.333333333333336,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:00:00,15.0,44.0,14.16,61.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:01:00,17.0,44.0,14.3,64.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:02:00,8.0,45.0,14.16,57.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:03:00,16.0,45.0,13.5,61.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:04:00,8.0,45.0,14.33,57.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:05:00,9.0,45.0,14.16,56.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:06:00,8.0,45.0,14.66,56.5,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:07:00,8.0,45.0,15.08,57.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:08:00,8.0,45.0,15.25,55.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:09:00,10.0,45.0,15.83,56.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:10:00,10.0,45.0,15.0,57.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:11:00,10.0,45.0,15.33,56.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:12:00,10.0,45.0,15.25,56.5,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:13:00,10.0,46.0,15.5,57.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 02:14:00,11.0,46.0,14.91,56.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:15:00,12.0,46.0,16.0,56.5,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:16:00,13.0,46.0,16.16,57.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:17:00,10.0,46.0,15.66,56.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:18:00,10.0,46.0,15.58,56.5,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:19:00,13.0,46.0,16.0,57.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:20:00,9.0,46.0,16.0,56.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:21:00,13.0,46.0,16.0,57.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:22:00,14.0,46.0,15.58,56.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:23:00,12.0,46.0,15.5,58.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:24:00,12.0,46.0,15.66,57.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:25:00,10.0,46.0,15.66,56.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:26:00,12.0,46.0,15.5,57.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:27:00,18.0,46.0,15.27,58.0,73.0,0,True,False,False,False,False,True,False,False
2026-06-03 02:28:00,21.0,46.0,15.91,59.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 02:29:00,24.0,46.0,13.81,78.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:30:00,15.0,47.0,14.25,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:31:00,9.0,48.0,16.41,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:32:00,16.0,48.0,15.5,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:33:00,17.0,48.0,16.91,69.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:34:00,12.0,48.0,16.75,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:35:00,16.0,48.0,15.5,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:36:00,25.0,48.0,16.58,67.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:37:00,20.0,48.0,17.5,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:38:00,18.0,48.0,19.0,65.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:39:00,17.0,49.0,19.33,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:40:00,15.0,49.0,16.83,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:41:00,16.0,49.0,16.9,61.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:42:00,13.0,50.0,15.9,65.33333333333333,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:43:00,10.0,50.0,14.41,69.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:44:00,13.0,50.0,13.08,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:45:00,12.0,51.0,14.5,57.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:46:00,9.0,51.0,13.75,58.333333333333336,73.0,0,True,False,False,False,False,False,False,False
2026-06-03 02:47:00,11.0,51.0,13.83,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:48:00,22.0,51.0,16.58,62.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:49:00,12.0,51.0,16.33,69.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:50:00,7.5,51.5,14.66,52.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:51:00,3.0,52.0,16.75,53.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:52:00,19.0,53.0,17.09,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:53:00,13.0,53.0,15.58,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:54:00,10.0,53.0,15.18,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:55:00,19.0,53.0,14.08,64.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:56:00,12.0,54.0,14.66,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:57:00,9.0,54.0,14.83,56.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:58:00,11.0,55.0,15.75,56.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 02:59:00,14.0,55.0,16.08,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:00:00,10.0,55.0,15.5,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:01:00,10.0,55.0,15.58,55.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:02:00,10.0,55.0,15.41,55.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:03:00,11.0,55.0,15.16,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:04:00,11.0,55.0,16.5,56.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:05:00,9.0,56.0,16.08,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:06:00,9.0,57.0,14.75,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:07:00,11.0,57.0,15.41,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:08:00,12.0,57.0,14.08,58.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:09:00,12.0,57.0,12.33,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:10:00,10.0,57.0,15.41,56.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:11:00,11.0,58.0,16.33,56.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:12:00,12.0,59.0,16.08,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:13:00,12.0,59.0,16.08,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:14:00,13.0,59.0,16.75,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:15:00,10.0,59.0,16.0,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:16:00,11.0,59.0,16.16,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:17:00,12.0,59.0,16.0,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:18:00,8.0,59.0,15.83,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:19:00,9.0,60.0,15.16,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:20:00,13.0,60.0,14.75,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:21:00,2.0,60.0,13.08,57.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:22:00,3.0,60.0,14.41,52.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:23:00,4.0,60.0,14.83,53.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:24:00,6.0,61.0,15.75,54.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:25:00,7.0,61.0,18.33,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:26:00,5.0,61.0,15.41,54.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:27:00,6.5,61.5,15.41,55.666666666666664,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:28:00,8.0,62.0,14.66,57.333333333333336,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:29:00,8.0,63.0,14.91,59.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:30:00,6.0,63.0,15.0,54.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:31:00,6.0,63.0,15.5,54.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:32:00,7.0,63.0,15.08,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:33:00,7.0,63.0,14.91,54.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 03:34:00,9.0,64.0,13.91,55.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:35:00,10.0,64.0,14.5,54.666666666666664,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:36:00,6.0,64.0,15.66,54.333333333333336,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:37:00,7.0,64.0,16.0,54.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:38:00,8.0,64.0,15.58,55.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:39:00,8.0,64.0,16.25,55.083333333333336,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:40:00,10.0,65.0,15.83,55.166666666666664,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:41:00,11.0,65.0,15.91,55.25,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:42:00,7.0,65.0,16.33,55.333333333333336,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 03:43:00,5.0,65.0,16.0,55.416666666666664,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:44:00,9.0,65.0,16.08,55.5,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:45:00,23.0,66.0,16.45,55.583333333333336,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:46:00,7.0,66.0,15.91,55.666666666666664,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:47:00,6.0,66.5,13.41,55.75,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:48:00,5.0,67.0,14.75,55.833333333333336,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:49:00,21.0,67.0,14.16,55.916666666666664,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:50:00,7.0,67.0,14.66,56.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:51:00,6.0,67.0,15.16,55.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:52:00,4.0,67.0,14.08,53.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:53:00,6.0,67.0,15.66,53.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:54:00,5.0,68.0,14.83,64.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:55:00,6.0,68.0,14.25,54.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:56:00,8.0,68.0,14.5,55.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:57:00,6.0,68.0,14.33,57.25,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:58:00,14.0,68.0,14.41,59.5,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 03:59:00,29.0,68.0,16.7,61.75,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:00:00,16.0,68.0,15.33,64.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:01:00,11.0,68.0,14.16,53.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:02:00,7.0,69.0,11.25,54.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:03:00,2.0,69.0,14.91,52.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:04:00,2.0,69.0,16.16,49.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:05:00,7.0,69.0,13.08,52.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:06:00,7.0,69.0,13.58,55.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:07:00,8.5,69.5,16.41,60.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:08:00,10.0,70.0,14.0,53.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:09:00,11.0,70.0,11.16,53.333333333333336,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:10:00,6.0,70.0,12.5,53.666666666666664,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:11:00,9.0,70.0,13.33,54.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:12:00,11.0,70.0,16.9,61.5,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:13:00,38.0,70.0,12.81,69.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:14:00,31.0,70.0,15.33,70.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:15:00,16.0,70.0,11.16,60.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:16:00,14.0,70.0,10.45,57.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:17:00,11.0,70.0,15.91,55.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:18:00,9.0,70.0,14.75,54.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:19:00,7.0,71.0,14.58,56.0,73.0,0,False,False,True,False,False,True,False,False
2026-06-03 04:20:00,5.0,71.0,15.33,54.0,73.0,0,True,False,False,False,False,True,False,False
2026-06-03 04:21:00,7.0,71.0,14.18,50.0,73.0,0,False,False,True,False,False,False,True,False
2026-06-03 04:22:00,19.0,71.0,13.965,61.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 04:23:00,13.5,71.0,13.75,62.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 04:24:00,8.0,71.0,14.16,54.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 04:25:00,11.0,71.0,15.41,56.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 04:26:00,9.0,71.0,14.75,55.5,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 04:27:00,10.5,71.5,15.5,55.0,73.0,0,False,False,True,False,False,False,False,False
2026-06-03 04:28:00,12.0,72.0,14.16,56.0,73.0,0,False,False,True,False,False,False,False,False
